"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (LST)","Year","Month","Day","Time (LST)","Flag","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 01:00","2025","10","29","01:00","","6.0","","3.1","","81","","0.0","","2","","16","","","M","100.68","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 02:00","2025","10","29","02:00","","5.8","","2.9","","82","","0.0","","4","","9","","","M","100.65","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 03:00","2025","10","29","03:00","","5.6","","2.9","","82","","0.0","","5","","12","","","M","100.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 04:00","2025","10","29","04:00","","5.5","","2.9","","83","","0.0","","5","","9","","","M","100.56","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 05:00","2025","10","29","05:00","","4.8","","2.8","","87","","0.0","","4","","9","","","M","100.56","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 06:00","2025","10","29","06:00","","4.7","","3.2","","90","","0.0","","7","","8","","","M","100.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 07:00","2025","10","29","07:00","","4.9","","3.2","","89","","0.0","","6","","9","","","M","100.58","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 08:00","2025","10","29","08:00","","5.6","","3.5","","86","","0.0","","7","","14","","","M","100.59","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 09:00","2025","10","29","09:00","","7.2","","3.4","","77","","0.0","","7","","17","","","M","100.57","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 10:00","2025","10","29","10:00","","7.8","","3.8","","76","","0.0","","6","","17","","","M","100.51","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 11:00","2025","10","29","11:00","","8.9","","4.2","","73","","0.0","","6","","18","","","M","100.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 12:00","2025","10","29","12:00","","9.7","","4.8","","71","","0.0","","6","","17","","","M","100.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 13:00","2025","10","29","13:00","","10.0","","4.3","","68","","0.0","","4","","16","","","M","100.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 14:00","2025","10","29","14:00","","10.0","","3.7","","64","","0.0","","4","","16","","","M","100.31","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 15:00","2025","10","29","15:00","","10.4","","4.0","","64","","0.0","","4","","15","","","M","100.29","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 16:00","2025","10","29","16:00","","10.0","","3.9","","65","","0.0","","4","","14","","","M","100.27","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 17:00","2025","10","29","17:00","","8.6","","4.6","","76","","0.0","","2","","16","","","M","100.29","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 18:00","2025","10","29","18:00","","7.7","","4.5","","80","","0.0","","5","","10","","","M","100.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 19:00","2025","10","29","19:00","","7.2","","4.8","","85","","0.0","","5","","11","","","M","100.39","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 20:00","2025","10","29","20:00","","7.0","","4.9","","86","","0.0","","5","","11","","","M","100.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 21:00","2025","10","29","21:00","","6.7","","4.9","","88","","0.0","","5","","13","","","M","100.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 22:00","2025","10","29","22:00","","6.4","","4.9","","90","","0.0","","3","","9","","","M","100.33","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-29 23:00","2025","10","29","23:00","","6.3","","5.0","","91","","0.0","","1","","5","","","M","100.34","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 00:00","2025","10","30","00:00","","5.6","","4.9","","95","","0.0","","4","","7","","","M","100.31","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 01:00","2025","10","30","01:00","","5.3","","4.6","","95","","0.0","","2","","9","","","M","100.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 02:00","2025","10","30","02:00","","5.3","","4.9","","97","","0.0","","36","","5","","","M","100.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 03:00","2025","10","30","03:00","","5.4","","5.1","","98","","0.0","","2","","10","","","M","100.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 04:00","2025","10","30","04:00","","5.8","","5.5","","98","","0.0","","4","","9","","","M","100.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 05:00","2025","10","30","05:00","","5.7","","5.2","","96","","0.0","","1","","8","","","M","100.37","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 06:00","2025","10","30","06:00","","5.8","","5.5","","98","","0.0","","1","","5","","","M","100.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 07:00","2025","10","30","07:00","","5.9","","5.5","","97","","0.0","","2","","6","","","M","100.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 08:00","2025","10","30","08:00","","6.0","","5.6","","97","","0.0","","35","","7","","","M","100.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 09:00","2025","10","30","09:00","","7.7","","6.9","","95","","0.0","","3","","7","","","M","100.37","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 10:00","2025","10","30","10:00","","9.7","","7.3","","85","","0.0","","8","","11","","","M","100.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 11:00","2025","10","30","11:00","","10.9","","7.7","","80","","0.0","","11","","12","","","M","100.34","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 12:00","2025","10","30","12:00","","12.0","","8.3","","78","","0.0","","12","","13","","","M","100.32","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 13:00","2025","10","30","13:00","","12.6","","8.5","","76","","0.0","","13","","13","","","M","100.22","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 14:00","2025","10","30","14:00","","12.7","","8.6","","76","","0.0","","12","","17","","","M","100.17","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 15:00","2025","10","30","15:00","","12.3","","8.4","","77","","0.0","","11","","21","","","M","100.17","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 16:00","2025","10","30","16:00","","12.0","","8.6","","80","","0.0","","14","","16","","","M","100.21","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 17:00","2025","10","30","17:00","","11.6","","8.6","","82","","0.0","","10","","17","","","M","100.05","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 18:00","2025","10","30","18:00","","10.8","","8.5","","85","","0.0","","11","","18","","","M","100.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 19:00","2025","10","30","19:00","","9.8","","8.5","","92","","0.0","","11","","14","","","M","99.99","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 20:00","2025","10","30","20:00","","9.6","","9.0","","96","","0.0","","13","","13","","","M","99.96","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 21:00","2025","10","30","21:00","","9.9","","9.5","","98","","0.0","","12","","14","","","M","99.92","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 22:00","2025","10","30","22:00","","11.1","","10.7","","98","","0.0","","13","","18","","","M","99.84","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-30 23:00","2025","10","30","23:00","","11.6","","10.7","","95","","0.0","","12","","25","","","M","99.67","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 00:00","2025","10","31","00:00","","11.7","","10.9","","95","","0.0","","12","","28","","","M","99.55","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 01:00","2025","10","31","01:00","","11.9","","11.1","","95","","0.0","","12","","28","","","M","99.44","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 02:00","2025","10","31","02:00","","12.1","","11.3","","95","","0.0","","12","","32","","","M","99.32","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 03:00","2025","10","31","03:00","","12.3","","11.5","","95","","0.0","","11","","30","","","M","99.13","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 04:00","2025","10","31","04:00","","12.6","","11.8","","95","","0.0","","12","","35","","","M","98.95","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 05:00","2025","10","31","05:00","","13.0","","12.0","","94","","0.0","","11","","32","","","M","98.75","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 06:00","2025","10","31","06:00","","13.2","","12.4","","95","","0.0","","12","","45","","","M","98.54","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 07:00","2025","10","31","07:00","","13.2","","12.9","","98","","0.2","","12","","42","","","M","98.30","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 08:00","2025","10","31","08:00","","13.6","","13.3","","98","","0.6","","12","","44","","","M","98.07","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 09:00","2025","10","31","09:00","","13.9","","13.7","","98","","3.7","","12","","52","","","M","97.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 10:00","2025","10","31","10:00","","14.2","","14.0","","98","","4.4","","12","","50","","","M","97.58","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 11:00","2025","10","31","11:00","","14.5","","14.3","","99","","9.5","","12","","39","","","M","97.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 12:00","2025","10","31","12:00","","15.4","","15.2","","99","","10.9","","14","","44","","","M","97.12","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 13:00","2025","10","31","13:00","","16.3","","16.1","","99","","9.0","","13","","41","","","M","96.84","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 14:00","2025","10","31","14:00","","16.4","","16.1","","98","","7.1","","16","","23","","","M","96.96","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 15:00","2025","10","31","15:00","","15.7","","15.4","","98","","1.3","","18","","21","","","M","96.86","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 16:00","2025","10","31","16:00","","15.0","","14.7","","98","","0.0","","21","","28","","","M","96.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 17:00","2025","10","31","17:00","","14.1","","13.7","","98","","0.0","","21","","28","","","M","96.84","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 18:00","2025","10","31","18:00","","12.8","","12.2","","96","","0.0","","21","","30","","","M","96.89","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 19:00","2025","10","31","19:00","","12.1","","9.9","","86","","0.0","","22","","37","","","M","96.89","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 20:00","2025","10","31","20:00","","11.9","","9.2","","84","","0.0","","21","","25","","","M","96.88","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 21:00","2025","10","31","21:00","","11.7","","8.9","","83","","0.0","","22","","24","","","M","96.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 22:00","2025","10","31","22:00","","11.4","","8.9","","85","","0.0","","21","","28","","","M","96.76","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-10-31 23:00","2025","10","31","23:00","","11.0","","9.0","","87","","0.0","","22","","29","","","M","96.70","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 00:00","2025","11","01","00:00","","10.7","","8.1","","84","","0.0","","23","","39","","","M","96.65","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 01:00","2025","11","01","01:00","","10.1","","6.5","","79","","0.0","","24","","49","","","M","96.68","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 02:00","2025","11","01","02:00","","9.5","","6.3","","80","","0.0","","24","","50","","","M","96.71","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 03:00","2025","11","01","03:00","","9.4","","5.8","","78","","0.0","","24","","43","","","M","96.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 04:00","2025","11","01","04:00","","8.9","","6.3","","84","","0.0","","23","","45","","","M","96.70","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 05:00","2025","11","01","05:00","","8.8","","5.5","","79","","0.0","","23","","37","","","M","96.74","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 06:00","2025","11","01","06:00","","8.4","","5.8","","84","","0.0","","24","","38","","","M","96.73","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 07:00","2025","11","01","07:00","","8.3","","5.4","","82","","0.0","","25","","41","","","M","96.80","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 08:00","2025","11","01","08:00","","8.2","","5.7","","84","","0.0","","26","","37","","","M","96.91","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 09:00","2025","11","01","09:00","","8.8","","5.5","","80","","0.0","","25","","37","","","M","97.06","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 10:00","2025","11","01","10:00","","9.3","","5.2","","76","","0.0","","26","","39","","","M","97.15","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 11:00","2025","11","01","11:00","","9.1","","5.7","","79","","0.0","","26","","37","","","M","97.29","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 12:00","2025","11","01","12:00","","9.4","","4.6","","72","","0.0","","28","","37","","","M","97.34","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 13:00","2025","11","01","13:00","","9.5","","4.2","","69","","0.0","","26","","35","","","M","97.45","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 14:00","2025","11","01","14:00","","10.3","","4.3","","66","","0.0","","28","","32","","","M","97.55","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 15:00","2025","11","01","15:00","","10.1","","4.2","","66","","0.0","","27","","35","","","M","97.69","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 16:00","2025","11","01","16:00","","9.7","","3.9","","67","","0.0","","27","","36","","","M","97.85","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 17:00","2025","11","01","17:00","","9.5","","4.0","","68","","0.0","","27","","42","","","M","97.98","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 18:00","2025","11","01","18:00","","9.2","","4.1","","70","","0.0","","27","","31","","","M","98.12","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 19:00","2025","11","01","19:00","","9.4","","2.8","","63","","0.0","","28","","44","","","M","98.28","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 20:00","2025","11","01","20:00","","8.1","","2.0","","65","","0.0","","28","","27","","","M","98.37","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 21:00","2025","11","01","21:00","","8.2","","1.8","","64","","0.0","","29","","26","","","M","98.49","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 22:00","2025","11","01","22:00","","8.1","","1.6","","64","","0.0","","28","","31","","","M","98.58","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-01 23:00","2025","11","01","23:00","","7.7","","1.7","","66","","0.0","","28","","28","","","M","98.68","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 00:00","2025","11","02","00:00","","7.3","","1.5","","67","","0.0","","28","","25","","","M","98.80","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 01:00","2025","11","02","01:00","","6.8","","1.4","","68","","0.0","","30","","34","","","M","98.91","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 02:00","2025","11","02","02:00","","6.5","","1.6","","71","","0.0","","29","","31","","","M","99.02","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 03:00","2025","11","02","03:00","","5.8","","0.6","","69","","0.0","","31","","31","","","M","99.11","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 04:00","2025","11","02","04:00","","5.3","","1.0","","74","","0.0","","29","","23","","","M","99.23","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 05:00","2025","11","02","05:00","","4.8","","0.9","","76","","0.0","","29","","24","","","M","99.33","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 06:00","2025","11","02","06:00","","4.5","","1.1","","78","","0.0","","29","","31","","","M","99.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 07:00","2025","11","02","07:00","","4.2","","0.9","","79","","0.0","","30","","23","","","M","99.52","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 08:00","2025","11","02","08:00","","4.8","","1.0","","76","","0.0","","30","","17","","","M","99.68","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 09:00","2025","11","02","09:00","","6.2","","1.2","","71","","0.0","","30","","22","","","M","99.79","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 10:00","2025","11","02","10:00","","6.7","","0.3","","64","","0.0","","31","","30","","","M","99.85","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 11:00","2025","11","02","11:00","","7.5","","0.6","","62","","0.0","","31","","25","","","M","99.92","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 12:00","2025","11","02","12:00","","8.2","","0.9","","60","","0.0","","31","","17","","","M","99.91","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 13:00","2025","11","02","13:00","","9.3","","1.8","","59","","0.0","","32","","25","","","M","99.93","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 14:00","2025","11","02","14:00","","8.9","","1.1","","58","","0.0","","29","","16","","","M","99.95","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 15:00","2025","11","02","15:00","","8.9","","0.9","","57","","0.0","","31","","15","","","M","100.00","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 16:00","2025","11","02","16:00","","8.4","","0.9","","59","","0.0","","31","","19","","","M","100.03","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 17:00","2025","11","02","17:00","","6.6","","0.8","","66","","0.0","","31","","14","","","M","100.09","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 18:00","2025","11","02","18:00","","5.8","","0.9","","71","","0.0","","29","","13","","","M","100.18","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 19:00","2025","11","02","19:00","","4.9","","1.0","","75","","0.0","","30","","13","","","M","100.28","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 20:00","2025","11","02","20:00","","4.4","","1.2","","80","","0.0","","27","","14","","","M","100.34","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 21:00","2025","11","02","21:00","","3.4","","1.0","","84","","0.0","","24","","15","","","M","100.37","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 22:00","2025","11","02","22:00","","3.3","","1.1","","85","","0.0","","28","","17","","","M","100.36","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-02 23:00","2025","11","02","23:00","","3.3","","1.1","","86","","0.0","","30","","14","","","M","100.38","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 00:00","2025","11","03","00:00","","3.1","","1.0","","86","","0.0","","26","","9","","","M","100.40","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 01:00","2025","11","03","01:00","","3.4","","1.6","","88","","0.0","","25","","8","","","M","100.41","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 02:00","2025","11","03","02:00","","1.7","","0.3","","90","","0.0","","24","","11","","","M","100.43","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 03:00","2025","11","03","03:00","","1.7","","-0.1","","88","","0.0","","26","","16","","","M","100.40","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 04:00","2025","11","03","04:00","","0.9","","-0.6","","90","","0.0","","25","","16","","","M","100.43","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 05:00","2025","11","03","05:00","","0.7","","-1.1","","88","","0.0","","27","","17","","","M","100.48","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 06:00","2025","11","03","06:00","","0.5","","-1.2","","89","","0.0","","25","","16","","","M","100.49","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 07:00","2025","11","03","07:00","","0.0","","-1.4","","90","","0.0","","26","","16","","","M","100.54","","","","-5","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 08:00","2025","11","03","08:00","","1.3","","-0.6","","87","","0.0","","27","","8","","","M","100.55","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 09:00","2025","11","03","09:00","","2.9","","-0.7","","77","","0.0","","26","","10","","","M","100.56","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 10:00","2025","11","03","10:00","","4.8","","-0.4","","69","","0.0","","26","","12","","","M","100.52","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 11:00","2025","11","03","11:00","","5.6","","-1.8","","59","","0.0","","31","","18","","","M","100.47","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 12:00","2025","11","03","12:00","","6.3","","-1.4","","58","","0.0","","29","","12","","","M","100.35","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 13:00","2025","11","03","13:00","","7.4","","-1.2","","54","","0.0","","23","","11","","","M","100.29","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 14:00","2025","11","03","14:00","","7.8","","-1.2","","53","","0.0","","22","","9","","","M","100.15","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 15:00","2025","11","03","15:00","","7.4","","-0.7","","56","","0.0","","21","","13","","","M","100.09","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 16:00","2025","11","03","16:00","","6.8","","0.0","","62","","0.0","","22","","12","","","M","100.02","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 17:00","2025","11","03","17:00","","5.8","","1.0","","71","","0.0","","19","","9","","","M","99.88","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 18:00","2025","11","03","18:00","","5.4","","1.8","","78","","0.0","","16","","11","","","M","99.87","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 19:00","2025","11","03","19:00","","5.6","","2.6","","81","","0.0","","17","","12","","","M","99.78","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 20:00","2025","11","03","20:00","","5.7","","3.0","","82","","0.0","","16","","12","","","M","99.64","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 21:00","2025","11","03","21:00","","5.8","","3.6","","86","","0.0","","16","","8","","","M","99.57","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 22:00","2025","11","03","22:00","","5.9","","4.1","","88","","0.0","","12","","8","","","M","99.42","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-03 23:00","2025","11","03","23:00","","6.1","","4.8","","91","","0.1","","12","","10","","","M","99.20","","","","","","NA"
"-63.51","44.88","HALIFAX STANFIELD INT'L A","8202249","2025-11-04 00:00","2025","11","04","00:00","","5.8","","5.3","","97","","1.1","","13","","10","","","M","99.00","","","","","","NA"
